Latitude,Longitude,Address,Name,Website,Time Added,Eco & Sustainability Terms,Ethical & Slave-Free Terms,Relational & Direct Terms,Matching Sentences
37.775534,-122.415908,"1398 Mission St, San Francisco, CA 94103",Cumaica: Artesanos del Cafe,http://cumaica.com/,22:18:25,,,,
37.762469,-122.395984,"1315 18th St, San Francisco, CA 94107",Farley's Coffeehouse,http://www.farleyscoffee.com/,22:18:38,,,,
37.757903,-122.394718,"1302 22nd St, San Francisco, CA 94107",Ikon Coffee,http://www.ikoncoffee.com/,22:18:42,,,"single origin, single-origin",
37.763715,-122.395189,"1125 Mariposa St, San Francisco, CA 94107",Linea Coffee Roasting + Caffe,https://lineacaffe.com/,22:18:57,"organic, regenerative, certified organic",,,
37.754252,-122.389381,"1275 Minnesota St, San Francisco, CA 94107",Grand Coffee at Minnesota Street Project,https://www.grandcoffeesf.com/?srsltid=AfmBOorPHr6nnIx3ZS6hPE76F2zhw-RMNaEO64P9X2Jw88rHeimgI86F,22:19:14,,ethically sourced,"single origin, single-origin",
37.743078,-122.386781,"1550 Evans Ave, San Francisco, CA 94124",Hungry Cafe,http://www.thehungrycafe.com/,22:19:24,,,,
37.743745,-122.384098,"50 Mendell St Ste 1, San Francisco, CA 94124",Vasquez Coffee,http://vasquezcoffee.com/,22:19:27,"compostable, organic, certified organic","fair trade, fairtrade","single-origin, direct trade",
37.732004,-122.37542,"888 Innes Ave, San Francisco, CA 94124",Cafe Alma,https://www.cafealmasf.com/,22:20:03,organic,,,
37.74194,-122.387432,"3801 3rd St #535, San Francisco, CA 94124",Tiffanys Cafe,https://tiffanyscafe.smartonlineorder.com/,22:20:36,,,,
37.757738,-122.389929,"845 22nd St, San Francisco, CA 94107",Piccino Coffee Bar,https://www.piccinocoffeebar.com/,22:20:57,,,,
37.759821,-122.397938,"1631 20th St, San Francisco, CA 94107",Thinkers Cafe,,22:21:02,,,,
37.757647,-122.393116,"701 Pennsylvania Ave (at, 22nd St, San Francisco, CA 94107",La Stazione / Cannoli & Co.,http://lastazionesf.com/,22:21:16,,,,
37.773132,-122.393715,"290 Channel St, San Francisco, CA 94158",Zocalo Coffee,https://www.zocalocoffee.com/,22:21:32,"regenerative, organic",fairtrade,"relationship coffee, full traceability",
37.770997,-122.391433,"601 Mission Bay Blvd North, San Francisco, CA 94158",SPRO - Mission Bay/SOMA,http://sprocoffeelab.com/,22:21:38,,,,
37.781241,-122.40815,"981 Mission St, San Francisco, CA 94103",Trellis Coworking & Events,https://trellis.social/,22:21:52,"organic, eco-friendly","benefit corporations, social enterprise, equity",,
37.780089,-122.394684,"590 3rd St, San Francisco, CA 94107",Cafe Buenos Aires SF,https://cba.order.starterbyte.app/,22:21:54,,,,
37.789312,-122.405617,"12 Tillman Pl, San Francisco, CA 94108",Bella Cafe,https://bellacafesf.com/,22:22:12,,,,
37.788274,-122.409727,"488 Post St, San Francisco, CA 94102","Cafe Encore: Coffee, Breakfast, and Lunch Delights",https://s.allsetnow.com/Dk6GXPK/,22:22:20,,,,
37.794219,-122.404238,"670 Commercial St, San Francisco, CA 94111",CHAPEL COFFEE,https://www.instagram.com/chapelcoffee/,22:22:40,,,,
37.797274,-122.405604,"200 Columbus Ave, San Francisco, CA 94133",Réveille Coffee Co.,http://reveillecoffee.com/,22:22:46,,,traceable,
37.790098,-122.402871,"140 Sutter St, San Francisco, CA 94104",Cento Coffee,https://centocoffee.com/,22:23:27,,,,
37.794923,-122.396082,"4 Embarcadero Ctr #4504, San Francisco, CA 94111",Rosalind Bakery Cafe,https://rosalindbakery.com/,22:23:39,organic,,,
37.79042,-122.402406,"101 Montgomery St, San Francisco, CA 94104",Coffee Bar Montgomery,https://www.originalcoffeebarsf.com/,22:23:43,organic,equity,,
37.793754,-122.399065,"227 Front St, San Francisco, CA 94111",Bluestone Lane Front Street Coffee Shop,https://bluestonelane.com/cafes/financial-district-227-front-st/?y_source=1_ODc5MjkwNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,22:23:50,organic,,,
37.787247,-122.399959,"121 New Montgomery St, San Francisco, CA 94105",Cà phê Việt,https://caphe-viet.com/,22:24:06,,,,
37.780487,-122.394369,"599 3rd St #100, San Francisco, CA 94107",Golden Goat Coffee,http://goldengoatcoffee.com/,22:24:15,,,"single origin, single-origin",
37.776634,-122.394796,"700 4th St, San Francisco, CA 94107",Tazza D'Amore Cafe,http://www.tazzadamorecafe.com/,22:25:21,,,,
37.778982,-122.391752,"170 King St STE 109, San Francisco, CA 94112","Bravado, Italian Coffee Bar And Lounge",https://www.bravadolounge.com/,22:25:46,,,,
37.76353,-122.3999,"1675 Mariposa St, San Francisco, CA 94107",Magic Donuts & Coffee,https://www.magicdonuts.com/,22:27:24,,,,
37.760616,-122.388221,"632 20th St, San Francisco, CA 94107",Bandit,https://bandit-632.square.site/,22:27:45,,,,
37.762918,-122.388981,"601 18th St, San Francisco, CA 94107",Noe Cafe - Dogpatch,http://noecafe.com/,22:36:45,"organic, certified organic",,"single origin, single-origin",
37.759246,-122.387923,"2335 3rd St, San Francisco, CA 94107",THE PLANT cafe organic,http://theplantcafe.com/dogpatch,22:37:01,"organic, certified organic, eco-friendly",,,
37.768587,-122.392112,"Gene Friend Wy, San Francisco, CA 94158",Double Shot Coffee #2,,22:37:48,,,,
37.766632,-122.39031,"Gateway Medical Building, 1825 4th St 1st Floor, San Francisco, CA 94158",Equator Café - UCSF Medical Center at Mission Bay,https://nutrition.ucsf.edu/mission-bay,22:38:31,"compostable, eco-friendly",equity,,
37.781399,-122.38865,"800 The Embarcadero, San Francisco, CA 94107",South Beach Cafe,http://southbeachcafe.net/,22:39:38,,,,
37.781766,-122.394346,"102 S Park St, San Francisco, CA 94107",Caffe Centro SP,,22:40:01,,,,
37.787983,-122.393861,"420 Folsom St, San Francisco, CA 94105",Bluestone Lane Avery Café,https://bluestonelane.com/?y_source=1_MjM3Nzg4NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,22:40:53,organic,equity,,
37.789811,-122.392947,"250 Main St, San Francisco, CA 94105",Boba&Brew,https://www.boba-brew.com/,22:41:15,,,,
37.791888,-122.392751,"121 Spear St Ste B12, San Francisco, CA 94105",Penelope's Coffee & Tea,https://penelopescoffee.com/,22:41:40,utz,,,
37.815463,-122.290597,"1416 20th St, Oakland, CA 94607",Proyecto Diaz Coffee,https://www.proyectodiazcoffee.com/,23:19:06,biodiversity,fair trade,single origin,
37.809587,-122.256057,"447 Perkins St, Oakland, CA 94610",Oasis Coffee Garden,,23:19:31,,,,
37.804736,-122.26751,"1528 Webster St, Oakland, CA 94612",Motivāt Coffee Roasters,http://motivatcoffee.com/,23:20:55,,,single origin,
37.80048,-122.273973,"801 Broadway, Oakland, CA 94607",Sana'a Cafe,https://thesanaacafe.com/,23:21:45,,,,
37.784374,-122.301449,"2350 Saratoga St Unit 101, Alameda, CA 94501",Blue Drip Co.,http://www.bluedripco.com/,23:35:39,"organic, eco-friendly",,,
37.804404,-122.245141,"543 Athol Ave, Oakland, CA 94606",Golden Outside,https://www.goldenoutside.com/,23:37:37,,,,
37.795029,-122.274825,"377 2nd St #110, Oakland, CA 94607",Bicycle Coffee,http://www.bicyclecoffeeco.com/,23:38:12,,,,
37.825814,-122.284786,"1430 34th St, Oakland, CA 94608","Proyecto Diaz Coffee - Roastery only, not open to the public",http://www.proyectodiazcoffee.com/,23:38:23,biodiversity,fair trade,single origin,
37.812878,-122.29792,"1746 13th St, Oakland, CA 94607",Kilovolt Coffee,https://kilovolt.coffee/,23:39:33,,,,
37.814636,-122.292339,"1640 18th St, Oakland, CA 94607",Highwire Coffee Roasters,https://www.highwirecoffee.com/,23:39:52,"organic, certified organic",,"single origin, full traceability",
37.7711,-122.269192,"930 Central Ave, Alameda, CA 94501",Lazybird Coffee,https://www.lazybirdcoffee.com/,23:48:26,biodiversity,,,
37.767458,-122.240327,"1629 Park St, Alameda, CA 94501",Dandelion Kaffe,http://www.dandelionkaffe.com/,23:48:40,,,,
37.771255,-122.275159,"734 Central Ave, Alameda, CA 94501",Spritzer's Cafe,http://facebook.com/spritzersCafe,23:48:57,,,,
37.800684,-122.270139,"1004 Webster St, Oakland, CA 94607",Jolly Cafe,,23:51:14,,,,
37.802529,-122.271891,"1120 Broadway, Oakland, CA 94607",The Caffè by Mr. Espresso,http://www.thecaffeoak.com/,23:51:31,organic,,,
37.851754,-122.265858,"6606 Shattuck Ave., Oakland, CA 94609",Damask Rose,https://damask-rose.square.site/,23:52:26,,,,
37.80507,-122.271131,"1429 Broadway, Oakland, CA 94612",Awaken Cafe & Roasting,http://www.awakencafe.com/,23:52:39,,equity,,
37.840095,-122.290943,"5858 Horton St #151, Emeryville, CA 94608",Polaris Cafe,https://www.thepolariscafe.com/,23:53:22,organic,,,
37.824115,-122.284936,"3207 Louise St, Oakland, CA 94608",Soul Blends Coffee Roasters,https://www.soulblendscoffee.com/,23:53:56,,,,
37.803858,-122.275259,"555 12th St #101, Oakland, CA 94607",Oaklandia Cafe x Bakery,http://oaklandiacafe.com/,23:54:11,,,,
37.820875,-122.282644,"2823 Adeline St, Oakland, CA 94608",Sweet Maria's Coffee Warehouse,http://www.sweetmarias.com/,23:54:25,"compostable, organic",fair trade,,
37.804717,-122.273544,"1300 Clay St, Oakland, CA 94612",modern coffee,http://www.moderncoffeeoakland.com/,23:55:01,,,single origin,
37.799099,-122.278204,"571 5th St, Oakland, CA 94607",Shapeshifters Café,http://shapeshifterscafe.com/,23:55:36,,,,
37.809422,-122.270545,"1951 Telegraph Ave Ste 4, Oakland, CA 94612",Kinfolx,http://kinfolxoakland.com/,23:55:48,,,,
37.796514,-122.26508,"77 8th St Ste 182, Oakland, CA 94607",Lane-E Kefa Coffee,,23:56:01,,,,
37.801101,-122.272646,"988 Broadway, Oakland, CA 94607",Café Gabriela,,23:56:18,,,,
37.788761,-122.279785,"2700 5th St, Alameda, CA 94501",Starbucks,"https://www.starbucks.com/store-locator?map=37.806475,-122.292595,11z&place=2700%205th%20St,%20Alameda,%20CA%2094501,%20USA",23:57:17,,,,
37.773919,-122.276508,"1518 Webster St, Alameda, CA 94501",Wescafe,http://wescafealameda.com/,23:57:30,organic,fair trade,,
37.769989,-122.261653,"1414 Encinal Ave, Alameda, CA 94501",Jay's Coffee Teas and Treats,https://jayscoffeealameda.com/,23:57:43,,,,
37.76318,-122.243853,"1333 Park St, Alameda, CA 94501",The Local,,00:03:34,,,,
37.770397,-122.237439,"1926 Park St, Alameda, CA 94501",Ones Cafe & Bakery,,00:03:45,,,,
37.778046,-122.252429,"2099 Grand St, Alameda, CA 94501",Mosley's Cafe,http://www.mosleyscafe.com/,00:03:59,,,,
37.783808,-122.273642,"825 Marina Village Pkwy, Alameda, CA 94501",TOMO Tea House,https://tomoteaalameda.square.site/,00:06:07,,,,
37.797582,-122.279126,"590 2nd St, Oakland, CA 94607",Kitsch Coffee,https://instagram.com/Kitschcoffeeoakland,00:07:34,,,,
37.800871,-122.276268,"730 Clay St, Oakland, CA 94607",Oeste - Cafe (coffee shop closed. Oeste - bar still open),http://www.oesteoakland.com/,00:08:11,"utz, organic",,,
37.801886,-122.26999,"359 12th St, Oakland, CA 94607",Botbar Coffee,https://botbarcoffee.com/,00:08:24,"rainforest alliance, organic",,,
37.818862,-122.264983,"411 30th St, Oakland, CA 94609",Petit Cafe,http://www.petitcafeoak.com/,00:09:07,,,,
37.799397,-122.286482,"155 Filbert St, Oakland, CA 94607",Montse's Cafe,,00:10:56,,,,
37.813416,-122.290098,"1724 Mandela Pkwy #3, Oakland, CA 94607",Nunu's Cafe,,00:11:39,,,,
37.766741,-122.254318,"1910 Encinal Ave, Alameda, CA 94501",Blue Dot Cafe & Coffee Bar,https://www.bluedotcafeandcoffeebar.com/,00:14:10,,,,
37.726083,-122.23924,"1501 Harbor Bay Pkwy, Alameda, CA 94502",Cafe Jolie Petit,http://www.cafejolies.com/,00:17:43,,,,
37.756058,-122.233405,"3215 Encinal Ave Ste D, Alameda, CA 94501",Bad Barista,,00:18:49,,,,
37.761618,-122.245339,"1223 Park St, Alameda, CA 94501",Julie's Coffee & Tea Garden,https://juliestea.com/,00:19:50,organic,,,
37.759261,-122.25372,"531 S Shore Center, Alameda, CA 94501",Southshore Cafe,https://southshorecafego.site/,00:20:43,,,,
37.775907,-122.212847,"4200 Foothill Blvd, Oakland, CA 94601",Paulina's Cafecitos,https://paulinascafecitos.square.site/,00:20:57,,,,
37.79322,-122.26719,"260 Oak St, Oakland, CA 94607",Peerless Coffee & Tea,http://www.peerlesscoffee.com/,00:22:27,,,,
37.78766,-122.25558,"101 Clinton Ln, Oakland, CA 94606",Zocalo Coffee and Kitchen,https://www.zocalocoffee.com/,00:22:43,"regenerative, organic",fairtrade,"relationship coffee, full traceability",
37.794783,-122.268014,"412 Madison St #103, Oakland, CA 94607",Good Vybes & Brews | Speciality Coffee and Tea,https://goodvybesandbrews.com/,00:23:19,organic,"fair-trade, fair trade",,
37.805843,-122.266803,"1700 Webster St, Oakland, CA 94612",Timeless Coffee,http://www.timelesscoffee.com/,00:23:58,organic,,single origin,
37.799246,-122.27063,"326 8th St, Oakland, CA 94607",Saint Anna Coffee Shop,https://saintannacafeshopgo.site/,00:24:17,,,,
37.802292,-122.271459,"1111 Franklin St Ste B, Oakland, CA 94607",High XII Cafe & Coffee,https://highxii.com/,00:24:35,,,,
37.804986,-122.27598,"1259 Jefferson St, Oakland, CA 94612",City Cup Cafe,,00:25:16,,,,
37.811214,-122.267506,"2201 Broadway, Oakland, CA 94612",Proyecto Diaz Coffee Outpost,,00:25:30,,,,
37.810006,-122.266936,"400 21st St, Oakland, CA 94612",Marin's Kitchen & Coffee,https://marinskitchenandcoffee.com/,00:26:11,,,,
37.809399,-122.26842,"2001 Broadway, Oakland, CA 94612",Tierra Mia Coffee,http://www.tierramiacoffee.com/,00:27:19,,,,
37.818673,-122.267013,"2930 Telegraph Ave, Oakland, CA 94609",Jebena Cafe,http://www.jebenacafes.com/,00:27:33,organic,,,
37.815005,-122.26787,"2532 Telegraph Ave, Oakland, CA 94612",Koffee Pot,https://koffeepotca.com/,00:27:47,,,,
37.814515,-122.265241,"2523 Broadway, Oakland, CA 94612",The Crown: Royal Coffee Lab & Tasting Room,https://events.royalcoffee.com/events,00:27:59,,,,
37.81337,-122.266974,"2327 Broadway, Oakland, CA 94612",Cafenated Coffee Co,https://www.cafenated.co/,00:28:14,"organic, certified organic",fair trade,"single-origin, single origin, farm-to-cup, unionized",
37.809907,-122.265922,"2115 Webster St, Oakland, CA 94612",Jitters Espresso Bars,,00:28:29,,,,
37.812847,-122.266225,"2355 Broadway, Oakland, CA 94612",Sweet Bar Bakery,http://sweetbar.squarespace.com/,00:28:43,"sustainably grown, organic",fair trade,,
37.806744,-122.267024,"357 19th St, Oakland, CA 94612",Arista coffee & pastries,,00:28:56,,,,
37.818664,-122.26411,"371 30th St Suite C100, Oakland, CA 94609",Olivia Coffee & Flower,https://www.instagram.com/olivia_coffeeflower/,00:29:07,,,,
37.807583,-122.267189,"1924 Franklin St, Oakland, CA 94612",Coco Cafe Oakland,http://www.cococafeoakland.com/,00:29:26,,,,
37.811071,-122.266593,"2212 Broadway, Oakland, CA 94612",Boba Binge Uptown,https://www.boba-binge.com/,00:29:40,,,,
37.804103,-122.273873,"1200 Clay St #110, Oakland, CA 94612",SANA'A CAFE,http://thesanaacafe.com/,00:30:16,,,,
37.803856,-122.271129,"1312 Broadway, Oakland, CA 94612",Oak-Dar,,00:30:33,,,,
37.803525,-122.268435,"340 14th St, Oakland, CA 94612",Cafe Uccello,https://cafeuccello.com/,00:31:10,,,,
37.805769,-122.271064,"300 Frank H. Ogawa Plaza #130, Oakland, CA 94612",Caffe Teatro,http://caffeteatrooakland.com/,00:31:24,,,,
37.774566,-122.264364,"1200 Lincoln Ave, Alameda, CA 94501",Island Savoy Market,http://www.islandsavoymarket.com/,00:32:42,organic,,,
37.767732,-122.23943,"1650 Park St, Alameda, CA 94501",Beanery of Alameda,http://www.beaneryofalameda.com/,00:33:41,,,,
37.776336,-122.228355,"3098 E 10th St, Oakland, CA 94601",Red Bay Coffee Roastery,http://www.redbaycoffee.com/,00:34:13,organic,,single origin,
37.766863,-122.241196,"2333 Lincoln Ave, Alameda, CA 94501",Jim's Coffee Shop,http://www.jimscoffeeshop.com/,00:34:51,,,,
37.757131,-122.252357,"2212-F S Shore Center, Alameda, CA 94501",Bagel Street Cafe,https://www.bagelstreetcafe.net/,00:40:01,,,,
37.799759,-122.253652,"203A E 18th St, Oakland, CA 94606",Rise & Grind Coffee,https://www.riseandgrind-sf.com/,00:41:48,,,,
37.791554,-122.266846,"43 Embarcadero, Oakland, CA 94606",Boats & Beans,https://boatsandbeans.square.site/,00:41:59,,,,
37.796138,-122.242353,"1038 E 21st St, Oakland, CA 94606",Cafe Xochi,https://www.xochithedogcafe.com/,00:42:10,,,,
37.804228,-122.262608,"155 17th St, Oakland, CA 94612",Good News Cafe,https://m.facebook.com/Good-News-Cafe-108172375891782/,00:43:14,,,,
37.809921,-122.258968,"246 Grand Ave, Oakland, CA 94610",1888 Coffee Station,https://1888coffee.com/locations/1888-coffee-station-at-bacheesos-menu/,00:44:21,rainforest alliance,,single origin,
37.809676,-122.24991,"614 Grand Ave, Oakland, CA 94610",Merritt Station Cafe,,00:45:00,,,,
37.804961,-122.248742,"504 Wesley Ave, Oakland, CA 94606",Haddon Hill Cafe,http://www.haddonhillcafe.com/,00:45:14,,,,
37.808144,-122.248775,"2834 Lakeshore Ave, Oakland, CA 94610",Mazar Cafe,,00:45:32,,,,
37.79932,-122.26426,"1109 Oak St, Oakland, CA 94607",Eden Plaza Cafe,,00:46:31,,,,
37.799796,-122.250496,"1841 Park Blvd, Oakland, CA 94606",Woody's Cafe,,00:46:48,,,,
37.7941,-122.25402,"605 E 12th St, Oakland, CA 94606",Cafe Da Huong,,00:47:23,,,,
37.763135,-122.24395,"1321 Park St, Alameda, CA 94501",MandRo Teahouse,https://mandroalameda.muncho.io/,00:48:44,,,,
37.771447,-122.212297,"4532 International Blvd, Oakland, CA 94601",ADORO CAFFE,,00:52:40,,,,
37.786376,-122.240474,"1920 International Blvd, Oakland, CA 94606",House of Phin,http://houseofphin.com/,00:52:54,,,,
37.765666,-122.242277,"2321 Santa Clara Ave, Alameda, CA 94501",Happy Lemon,,00:55:33,,,,
37.787335,-122.243039,"1711 International Blvd, Oakland, CA 94606",Café Aduuuu!!!,,00:56:29,,,,
37.811452,-122.24748,"3206 Grand Ave, Oakland, CA 94610",Red Bay Coffee,https://www.redbaycoffee.com/,00:58:09,b corp,"ethically sourced, fair trade, fair wages","single origin, direct trade",
37.813739,-122.24688,"3363 Grand Ave, Oakland, CA 94610",The Coffee Mill,,00:58:41,,,,
37.813458,-122.246309,"3352 Grand Ave, Oakland, CA 94610",Pressivo Cafe,,00:58:56,,,,
37.813367,-122.24641,"3340 Grand Ave, Oakland, CA 94610",The Mix,https://www.themixtea.com/,00:59:42,,,,
37.824116,-122.255134,"3824 Piedmont Ave, Oakland, CA 94611",Snow White Coffee,http://snowwhitecoffee.com/,01:00:04,,,,
37.807621,-122.22241,"4225 Park Blvd, Oakland, CA 94602",Ultimate Grounds Et Al,http://ultimate-grounds-et-al.local-cafes.com/,01:00:44,,,,
37.782016,-122.236661,"2325 E 12th St, Oakland, CA 94606",Café 15,http://cafefifteen.com/?utm_source=Google&utm_medium=website_button&utm_campaign=Google+My+Business,01:02:14,"sustainable packaging, organic",,,
37.775383,-122.223941,"3411 E 12th St #134, Oakland, CA 94601",Powderface,https://powderface.square.site/,01:02:55,,,,
37.769298,-122.234079,"2531 Blanding Ave, Alameda, CA 94501",Peet's Coffee & Tea,http://www.peets.com/,01:03:31,"water conservation, organic",fair trade,,
37.765529,-122.241907,"1501 Park St, Alameda, CA 94501",Gong Cha,http://www.gong-cha-usa.com/,01:03:44,,,,
37.712651,-122.213833,"Terminal 1, 1 Airport Dr, Oakland, CA 94621",Oaklandish Coffee Collective,,01:06:41,,,,
37.712651,-122.213833,"Oakland San Francisco Bay Airport, Terminal A, 1 Airport Dr Terminal 2 Gate 22, Oakland, CA 94621",Farley's Cafe,,01:07:34,,,,
37.753914,-122.190709,"Oakland, CA 94621",Peet’s Coffee,,01:07:49,,,,
37.790707,-122.220239,"2701 Fruitvale Ave, Oakland, CA 94601",Hasta Muerte Coffee,http://www.hastamuertecoffee.com/,01:11:30,,,,
37.800275,-122.216547,"2139 MacArthur Blvd, Oakland, CA 94602",Mohka House,,01:12:03,,,,
37.778046,-122.215235,"3944 Foothill Blvd, Oakland, CA 94601",Cafe Cordoba,https://www.cafecordobaoakland.com/,01:12:17,,,,
37.799556,-122.216342,"3430 Fruitvale Ave, Oakland, CA 94602",Dimond Cafe,https://orderdimondcafe.com/,01:12:56,,,,
37.826972,-122.252214,"4125 Piedmont Ave, Oakland, CA 94611",Dek Doi Cafe,http://cafedekdoi.com/,01:13:58,,,,
37.828472,-122.261379,"419 40th St, Oakland, CA 94609",Bright Coffee,,01:14:33,,,,
37.828709,-122.2564,"308 41st St, Oakland, CA 94609",Mother Tongue Cafe & Bar,https://mothertongue.coffee/,01:14:47,,ethically sourced,,
37.836945,-122.251152,"5254 College Ave, Oakland, CA 94618",im Moment Kaffee,https://immomentkaffee.com/?utm_source=google,01:14:59,,,,
37.807802,-122.222173,"4239 Park Blvd, Oakland, CA 94602","Paulista Brazilian Café, Kitchen and Taproom",https://www.paulista510.com/,01:15:45,,,,
37.826633,-122.210546,"6466 Moraga Ave, Oakland, CA 94611",Yellow Door,https://yellowdoormontclair.com/,01:15:56,,,,
37.82828,-122.21037,"1952 Mountain Blvd, Oakland, CA 94611",Paddington Cafe,https://www.paddingtoncafe1952.com/,01:16:08,,,,
37.798842,-122.209538,"2700 MacArthur Blvd, Oakland, CA 94602",Café Santana,https://cafesantanaroastingcompany.com/,01:17:13,"eco-friendly, organic",fair trade,,
37.79217,-122.198812,"3726 MacArthur Blvd, Oakland, CA 94619",World Ground Cafe,https://m.facebook.com/pages/category/Coffee-Shop/World-Ground-Cafe-114028218628264/,01:17:33,,,,
37.789655,-122.196537,"4100 MacArthur Blvd, Oakland, CA 94619",Cafe Santana Roasting Company,http://cafesantanaroastingcompany.com/,01:17:46,"eco-friendly, organic",fair trade,,
37.777886,-122.225388,"1414 Fruitvale Ave, Oakland, CA 94601",Pan Sevilla,,01:18:52,,,,
37.772034,-122.209003,"1638 47th Ave, Oakland, CA 94601",Fruitvale Coffee Co.,https://9dqprn-eb.myshopify.com/,01:19:01,,,"single origin, single-origin",
37.771612,-122.20101,"5395 Bancroft Ave, Oakland, CA 94601",The Romo Cafe,https://m.facebook.com/oakland.the.romo.cafe/,01:19:10,,,,
37.78143,-122.1823,"5000 MacArthur Blvd, Oakland, CA 94613",Equator Coffee,https://dineoncampus.com/millscollegeatnortheastern/locations/equator-coffees,01:19:36,,,,
37.705638,-122.181104,"2105 Doolittle Dr, San Leandro, CA 94577",Coffee Time,https://ordercoffeetime.com/,01:22:09,organic,,,
37.749956,-122.122832,"11200 Golf Links Rd #G, Oakland, CA 94605",Charlie May Coffee & Tea House,https://www.charliemaycoffee.com/,01:22:49,,,,
37.751182,-122.186854,"910 81st Ave #15, Oakland, CA 94621",Due Torri Coffee,http://www.duetorricoffee.com/,01:23:16,organic,fair trade,single origin,
37.746747,-122.203545,"7677 Oakport St #150, Oakland, CA 94621",Oakport Cafe,,01:23:24,,,,
37.771158,-122.191039,"2521 Seminary Ave, Oakland, CA 94605",Oakland's Grind Coffee House,https://www.oaklandsgrind.com/?utm_content=Oakland%27s+Grind+Coffee+House&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_12631536619932317249,01:24:49,,,,
37.77196,-122.201017,"5390 Bancroft Ave, Oakland, CA 94601",Luis's Coffee Shop,,01:24:58,,,,
37.834787,-122.211628,"5772 Thornhill Dr B, Oakland, CA 94611",Thornhill Coffee House,,01:27:00,,,,
37.836638,-122.26422,"4929 Shattuck Ave., Oakland, CA 94609",Yosi's Café,http://www.yosiscafe.com/,01:27:24,,,,
37.72987,-122.194043,"185 98th Ave, Oakland, CA 94603",Tara Coffee,,01:30:34,,,,
37.716253,-122.179627,"1933 Davis St, San Leandro, CA 94577",It's A Grind Coffee House,https://itsagrind.com/itsagrindcoffeehousesanleandro?utm_source=google,01:31:30,,,,
37.705267,-122.180918,"2123 Doolittle Dr, San Leandro, CA 94577",Ronaker's Coffee Shop,,01:32:20,,,,
37.724501,-122.154816,"1384 E 14th St, San Leandro, CA 94577",Kittea Cafe,,01:32:30,,,,
37.72603,-122.154037,"300 Estudillo Ave, San Leandro, CA 94577",As Kneaded Café,https://www.askneadedcafe.com/,01:32:40,,,,
37.722871,-122.162749,"777 Davis St Ste 160, San Leandro, CA 94577",Downstairs Counter,https://downstairscounter.com/,01:32:50,,,,
37.70522,-122.156358,"2956 Teagarden St, San Leandro, CA 94577",Ancestors Cafe + Catering,http://ancestorscafe.com/,01:33:01,,,,
37.733183,-122.15108,"645 Bancroft Ave, San Leandro, CA 94577",Zocalo Coffeehouse,http://www.zocalocoffee.com/,01:33:09,"bird friendly, regenerative, organic","living wage, fair trade","relationship coffee, traceable, direct trade",
37.722759,-122.155261,"1501 Washington Ave, San Leandro, CA 94577",Café Sorriso,,01:33:21,,,,
37.737539,-122.197318,"451 Hegenberger Rd, Oakland, CA 94621",Dunkin',https://locations.dunkindonuts.com/en/ca/oakland/451-hegenberger-rd/358272?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=358272&y_source=1_MTIxMTEyODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,01:34:27,,,,
37.790341,-122.197839,"4011 MacArthur Blvd, Oakland, CA 94619",Café of the Bay,,01:36:43,,,,
37.811429,-122.197105,"5020 Woodminster Ln, Oakland, CA 94602",L'acajou Bakery and Cafe,http://lacajou.com/,01:37:27,organic,,,
37.727253,-122.157479,"1070 E 14th St, San Leandro, CA 94577",Roccabs,http://www.roccabscafe.com/,01:41:32,,,,
37.722954,-122.154059,"138 Pelton Center Way, San Leandro, CA 94577",Gold Bean Cafe,https://www.gldbeancafe.com/,01:41:44,,,,
37.729857,-122.139189,"1273 MacArthur Blvd, San Leandro, CA 94577",Sabino's Coffee Shop,,01:41:54,,,,
37.693131,-122.117415,"Delano St, San Lorenzo, CA 94580",MARS Coffee,,01:42:52,,,,
37.746078,-122.195827,"620 Hegenberger Rd, Oakland, CA 94621",McDonald's,https://www.mcdonalds.com/us/en-us/location/CA/OAKLAND/640-HEGENBERGER-RD/11834.html?cid=RF:YXT:GMB::Clicks,01:44:44,,equity,,
37.78143,-122.1823,"5000 MacArthur Blvd, Oakland, CA 94613",Tea Shop,https://nudining.com/dining/,01:48:58,,,,
37.675667,-122.14226,"1432 Vía Lacqua, San Lorenzo, CA 94580",Brewja Coffee,http://www.brewjacoffee.com/,01:52:14,,,,
37.872946,-122.293535,"1714 San Pablo Ave, Berkeley, CA 94702",Masterpiece Coffee,https://www.masterpiececoffee.us/,01:57:03,,,farm to cup,
37.83867,-122.282186,"5512 San Pablo Ave, Emeryville, CA 94608",Krispy Joe's Coffee House,http://krispyjoes.com/,01:57:12,organic,,,
37.868299,-122.287007,"1250 Addison St Ste 111, Berkeley, CA 94702",The Hidden Cafe,http://www.thehiddencafe.life/,01:57:23,,,,
37.724607,-122.1572,"1299 Washington Ave C-1, San Leandro, CA 94577",85°C Bakery Cafe- San Leandro,https://www.85cbakerycafe.com/,02:00:56,,equity,,
